Mun_id,Municipio,Poblacion_total,Porcentaje_pob_ext,Nacimiento_extranjero,Unión Europea ,Resto de Europa,África,América del Norte,América Central y del Caribe,América del Sur,Otros países de América_x,Asia,Oceanía,Albania,Austria,Belgica,Bulgaria,Chipre,Dinamarca,España,Finlandia,Francia,Grecia,Hungría,Irlanda,Islandia,Italia,Liechtenstein,Luxemburgo,Malta,Mónaco,Noruega,Países Bajos,Polonia,Portugal,Andorra,Reino Unido,Alemania,Rumanía,San Marino,Santa Sede,Suecia,Suiza,Ucrania,Letonia,Moldavia,Belarús,Georgia,Estonia,Lituania,República Checa,Eslovaquia,Bosnia y Herzegovina,Croacia,Eslovenia,Armenia,Rusia,Macedonia,Serbia,Montenegro,Otros países de Europa,Burkina Faso,Angola,Argelia,Benin,Botswana,Burundi,Cabo Verde,Camerún,Comoras,Congo,Costa de Marfil,Djibouti,Egipto,Etiopía,Gabón,Gambia,Ghana,Guinea,Guinea Bissau,Guinea Ecuatorial,Kenia,Lesotho,Liberia,Libia,Madagascar,Malawi,Mali,Marruecos,Mauricio,Mauritania,Mozambique,Namibia,Níger,Nigeria,República Centroafricana,Sudáfrica,Rwanda,Santo Tomé y Príncipe,Senegal,Seychelles,Sierra Leona,Somalia,Sudán,Swazilandia,Tanzania,Chad,Togo,Túnez,Uganda,República Democrática del Congo,Zambia,Zimbabwe,Eritrea,Sudán del Sur,Otros países de África,Canadá,Estados Unidos de América,México,Antigua y Barbuda,Bahamas,Barbados,Belice,Costa Rica,Cuba,Dominica,El Salvador,Granada,Guatemala,Haití,Honduras,Jamaica,Nicaragua,Panamá,San Vicente y Las Granadinas,República Dominicana,Trinidad Y Tobago,Santa Lucía,San Cristobal y Nieves,Argentina,Bolivia,Brasil,Colombia,Chile,Ecuador,Guyana,Paraguay,Perú,Surinám,Uruguay,Venezuela,Otros países de América_y,Afganistán,Arabia Saudita,Bahrein,Bangladesh,Myanmar,China,Emiratos Árabes Unidos,Filipinas,India,Indonesia,Iraq,Irán,Israel,Japón,Jordania,Camboya,Kuwait,Laos,Líbano,Malasia,Maldivas,Mongolia,Nepal,Omán,Pakistán,Qatar,Corea del Sur,Corea del Norte,Singapur,Siria,Sri Lanka,Tailandia,Turquía,Vietnam,Brunei,Islas Marshall,Yemen,Azerbaiyán,Kazajstán,Kirguistán,Tayikistán,Turkmenistán,Uzbekistán,Bhutan,Otros países de Asia,Australia,Fiji,Nueva Zelanda,Papua Nueva Guinea,Islas Salomón,Samoa,Tonga,Vanuatu,Micronesia,Tuvalu,Timor Oriental,Apátridas,Otros países de Oceanía,_merge
0724,Hoyo de Manzanares,8680,17.753456,1541,7447,88,214,65,176,647,0,42,1,0,2,4,43,0,1,723,0,37,1,2,6,0,42,0,0,0,0,0,6,11,25,0,22,24,71,0,0,1,3,11,1,1,0,1,0,0,1,2,0,0,1,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,113,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,20,2,0,0,0,0,0,7,0,1,0,1,0,51,0,1,0,0,13,0,0,0,21,85,16,50,5,12,0,6,14,0,0,39,0,0,0,0,0,0,9,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0730,Humanes de Madrid,19736,16.447102,3246,17091,136,1172,10,220,899,0,202,6,0,0,1,47,0,0,1048,1,8,0,1,1,0,17,0,0,0,0,0,3,53,31,0,1,8,381,0,0,0,0,54,0,19,4,0,0,0,0,0,0,0,0,9,15,0,0,0,0,2,1,1,1,0,0,3,10,0,4,1,0,0,0,0,0,0,1,2,61,0,0,0,0,0,0,2,698,0,0,0,0,0,70,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,11,0,13,0,1,0,48,0,7,0,0,30,0,0,0,16,46,21,123,9,35,0,24,61,0,2,52,0,0,0,0,11,0,139,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0745,Leganés,187762,15.176127,28495,163916,1515,4768,235,2474,13485,0,1335,34,2,3,12,482,4,2,11176,3,57,7,10,8,0,359,0,0,3,0,2,29,177,253,0,59,32,2643,0,0,6,2,886,1,63,6,25,0,4,1,6,7,2,1,35,76,0,4,0,0,6,17,36,2,0,0,13,33,0,10,14,0,29,0,0,5,6,31,7,241,4,0,0,12,0,0,29,2329,0,3,0,0,1,315,0,2,1,1,55,0,2,19,1,0,0,0,4,4,1,0,0,0,0,0,0,2,59,78,0,0,0,0,7,258,0,88,0,14,0,717,0,73,9,0,232,0,0,0,153,236,242,2273,55,722,0,289,998,0,33,1131,0,9,2,0,21,0,779,0,32,25,2,13,19,2,8,0,0,0,0,3,8,0,3,11,0,141,0,1,0,1,20,7,1,9,7,0,0,2,1,0,0,0,0,0,0,8,6,0,2,0,0,0,0,0,0,0,0,2,0,both
0758,Loeches,8860,13.2957115,1178,8093,34,193,14,85,384,0,55,2,0,0,0,16,0,0,395,0,2,0,2,4,0,21,0,0,0,0,1,2,28,17,0,6,3,271,0,0,1,0,5,1,0,0,2,1,0,1,0,0,0,0,1,2,0,1,0,0,0,2,2,0,0,0,0,11,0,5,0,0,6,0,0,0,2,0,0,13,0,0,0,0,0,0,0,96,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,5,1,3,0,1,0,6,0,7,0,0,18,0,0,0,14,11,11,57,4,12,0,5,18,0,0,26,0,1,0,0,0,0,26,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,both
0761,Lozoya,593,17.200674,102,562,1,5,0,2,18,0,5,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0783,Madarcos,57,8.77193,5,53,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0796,Madrid,3305408,24.196377,799789,2602905,31989,52128,25145,111051,402214,1,78988,987,282,502,930,6412,61,261,321108,276,10133,780,523,1162,29,25278,1,27,26,3,216,1622,4514,11134,24,7022,4482,34554,0,0,634,585,8762,155,842,204,1296,74,288,290,211,76,282,143,454,2672,36,309,22,23,73,206,1169,30,2,23,472,686,5,146,449,3,666,127,18,195,368,764,285,825,157,0,34,511,22,8,1114,19435,22,248,73,4,21,1205,18,174,24,12,2241,5,47,81,82,0,21,3,40,437,27,72,4,18,34,1,11,693,8506,5720,3,8,6,4,675,6581,26,4811,6,1521,85,24272,60,7750,648,0,15554,33,4,9,6503,12036,10048,33925,2877,21233,4,19731,27706,0,1043,40677,0,132,280,7,5958,13,33295,26,12335,2039,271,531,1394,260,1157,247,7,19,1,415,65,1,171,632,9,1401,25,1128,1,52,816,68,212,811,329,1,0,65,114,129,25,4,7,50,1,595,370,1,62,0,0,1,0,0,0,0,5,55,0,both
0800,Majadahonda,72034,18.996586,13684,59701,558,850,780,1838,7437,0,846,24,1,7,22,71,0,5,6490,6,100,5,7,12,1,458,0,0,1,0,1,32,51,146,1,138,96,295,0,0,19,7,76,8,4,6,11,1,1,2,1,1,6,1,1,44,0,4,0,0,0,0,2,0,0,0,3,2,1,0,3,0,0,0,0,0,1,0,1,3,2,0,0,0,0,1,2,424,1,0,0,0,0,15,0,4,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,8,124,93,0,0,0,0,10,41,1,50,0,48,1,843,1,70,7,0,138,0,0,0,184,563,131,838,31,62,0,233,638,0,18,315,0,0,5,0,4,0,245,0,186,3,1,0,17,0,43,2,0,0,0,5,2,0,0,20,0,7,0,37,0,0,7,0,5,16,1,0,0,0,0,6,0,0,6,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,both
0822,Manzanares el Real,9202,15.192349,1398,8121,161,176,44,76,576,0,41,7,0,1,4,13,0,2,529,2,19,1,0,8,0,46,0,0,0,0,2,9,10,27,0,64,32,110,0,0,2,2,42,1,1,0,0,1,1,1,3,0,1,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,107,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,3,10,0,0,0,0,0,16,0,12,0,0,10,0,0,0,10,108,10,20,10,21,0,9,4,0,4,43,0,0,0,0,0,0,14,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,both
0838,Meco,14903,15.111052,2252,13615,107,176,41,125,712,0,127,0,0,0,2,35,0,0,714,5,23,0,2,2,0,52,0,0,0,0,0,1,25,20,0,18,4,729,0,0,4,0,24,0,6,0,0,5,0,3,0,0,1,1,3,5,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,20,1,0,1,0,0,0,0,48,0,0,0,0,0,18,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,6,0,0,0,0,0,10,0,10,0,3,0,9,0,2,5,0,7,0,0,0,21,3,21,74,5,11,0,10,92,0,1,49,0,0,0,0,0,0,66,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0843,Mejorada del Campo,23737,16.307875,3871,21978,75,329,25,243,981,0,103,3,0,0,1,67,0,1,967,0,10,0,4,1,0,33,0,0,0,0,0,2,31,26,0,4,5,1823,0,0,0,2,23,1,1,0,3,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,5,186,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,0,0,0,0,0,32,0,3,0,5,0,44,0,3,0,0,38,0,0,0,14,5,23,166,10,40,0,33,67,0,4,64,0,0,0,0,3,0,54,0,2,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0856,Miraflores de la Sierra,6585,22.21716,1463,5383,93,352,16,166,553,0,20,2,0,0,2,9,0,1,466,0,12,1,2,4,4,32,0,0,0,0,0,2,57,10,0,21,13,109,0,0,6,1,33,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,247,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,12,0,3,0,2,0,89,0,3,4,0,5,0,0,0,21,10,18,73,18,17,0,10,37,0,4,63,0,0,0,0,0,0,6,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0869,Molar (El),9291,28.629856,2660,7389,123,416,21,257,1009,0,75,1,0,0,1,201,0,2,701,1,8,0,0,0,0,38,0,0,0,0,0,7,91,25,0,9,7,363,0,0,1,1,84,1,14,0,1,1,0,0,0,0,0,0,1,8,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,311,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,13,1,73,0,3,0,22,0,13,0,0,40,0,0,0,17,10,20,232,15,36,0,22,86,0,3,83,0,0,0,0,1,0,33,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0875,Molinos (Los),4563,15.669516,715,4082,29,145,26,35,225,0,21,0,0,0,2,8,0,1,227,0,5,0,0,1,0,8,0,0,0,0,0,1,3,11,0,10,1,162,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,5,1,4,0,0,0,7,0,3,0,0,2,0,0,0,11,0,2,39,7,19,0,1,12,0,4,13,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0881,Montejo de la Sierra,365,11.506849,42,333,0,3,0,3,26,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0894,Moraleja de Enmedio,5294,8.783528,465,4929,13,142,14,32,144,0,19,1,1,0,2,8,0,0,204,0,3,0,0,0,0,4,0,0,0,0,0,0,4,1,0,2,0,41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,10,10,2,5,0,3,8,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0908,Moralzarzal,13573,12.871141,1747,12360,128,381,46,85,503,0,66,4,0,1,1,270,0,1,648,0,15,2,0,4,0,31,0,0,0,0,0,3,17,9,0,26,21,76,0,0,4,0,36,0,0,0,2,0,2,2,2,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,259,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,16,1,5,0,0,0,4,0,4,0,0,8,0,0,0,27,6,24,68,13,11,0,12,13,0,1,41,0,0,1,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,both
0915,Morata de Tajuña,7924,17.491165,1386,7028,55,174,14,114,489,0,50,0,1,0,0,3,0,0,340,0,3,0,0,1,1,10,0,0,0,0,0,0,12,11,0,3,2,421,0,0,7,4,16,0,2,15,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,16,0,3,0,2,0,49,0,11,0,0,15,0,0,0,7,5,23,65,3,15,0,16,68,0,3,57,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0920,Móstoles,209639,17.218647,36097,181058,2944,6579,279,3505,13599,0,1637,38,16,2,13,640,1,1,13055,0,91,9,24,11,0,416,0,1,1,0,2,20,851,297,0,52,67,4124,0,0,11,6,1894,3,155,27,35,0,14,9,8,0,5,3,36,148,0,4,0,0,1,21,36,1,0,0,26,147,0,11,4,0,9,0,15,5,24,38,29,633,2,0,5,3,0,1,24,2813,0,1,1,0,0,711,0,5,0,1,188,0,2,0,1,0,0,0,2,1,2,22,1,0,4,0,0,5,76,67,0,0,0,1,13,323,0,261,0,22,3,581,1,158,11,0,394,1,0,0,300,331,344,1494,120,606,0,309,1113,0,60,1371,0,0,1,0,15,0,880,0,58,63,0,23,32,4,15,7,0,0,0,4,1,0,2,0,0,57,0,13,0,0,60,0,4,24,3,0,0,0,0,7,0,0,0,2,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,both
0936,Navacerrada,3220,15.745341,507,2854,57,94,19,28,149,0,18,1,0,1,0,15,0,0,161,0,6,0,0,3,0,19,0,0,0,0,0,0,1,14,0,7,3,57,0,0,1,0,28,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,0,6,0,0,0,9,5,7,9,5,6,0,6,14,0,0,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,both
0941,Navalafuente,1573,21.86904,344,1277,64,64,4,15,134,0,15,0,0,0,0,3,0,0,97,0,1,0,0,0,0,7,0,0,1,0,0,3,5,3,0,5,3,17,0,0,0,0,53,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,5,3,5,3,1,23,0,0,7,0,3,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0954,Navalagamella,2720,27.095589,737,2159,27,268,7,46,197,0,13,3,0,1,4,15,0,0,243,0,6,0,3,0,0,12,0,0,0,0,0,1,2,57,0,4,5,65,0,0,0,0,3,0,6,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,11,0,6,0,0,6,0,0,0,5,9,6,16,0,4,0,4,15,0,2,18,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,both
0967,Navalcarnero,30695,16.299072,5003,26481,193,1401,53,360,2055,0,145,7,0,2,3,34,0,1,1903,0,18,4,1,2,0,114,0,0,0,0,0,11,27,69,0,17,11,450,0,0,1,0,60,0,17,0,4,0,2,1,1,0,0,0,5,20,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,0,0,1,0,0,0,0,907,0,0,0,1,1,14,0,0,0,0,4,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,5,9,0,0,0,0,2,48,0,44,0,6,0,51,0,12,5,0,24,0,0,0,59,52,62,249,15,80,0,63,117,0,9,225,0,0,0,0,0,0,81,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,15,0,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,both
0973,Navarredonda y San Mamés,141,2.1276596,3,138,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0992,Navas del Rey,3062,22.534292,690,2573,13,239,4,43,183,0,7,0,0,0,0,4,0,0,165,0,4,0,3,0,0,3,0,0,0,0,0,3,16,6,0,0,2,147,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,178,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,13,0,0,0,3,0,3,0,0,4,0,0,0,8,2,14,36,1,7,0,13,8,0,2,23,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1006,Nuevo Baztán,6630,18.808447,1247,5960,52,59,36,97,356,0,67,3,0,0,3,13,0,0,399,1,8,0,4,4,0,23,0,0,0,0,0,0,24,15,0,9,8,436,0,0,0,1,6,0,3,0,0,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,6,8,0,0,0,0,1,12,0,0,0,0,0,15,1,0,0,0,9,0,0,0,13,2,28,40,5,8,0,9,21,0,4,19,0,1,0,0,0,0,10,0,1,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,both
1013,Olmeda de las Fuentes,357,19.607843,70,318,4,2,3,1,26,0,3,0,0,0,0,0,0,0,23,0,3,0,0,1,0,3,0,0,0,0,0,1,7,0,0,4,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1028,Orusco de Tajuña,1291,17.893106,231,1168,9,31,3,9,65,0,6,0,1,0,0,0,0,0,53,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,103,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,2,0,3,0,0,0,1,7,0,1,21,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
